시도,구군,행정구역명,하수처리장명,하수처리 시설용량,처리구역면적_합,처리구역면적_합류식,처리구역면적_분류식,분류식화율,배수설비_합계(개소),배수설비_합류식(개소),배수설비_분류식합계(개소),배수설비_분류식연결(개소),배수설비_분류식미연결(개소),하수관로_총시설연장,하수관로_차집_오수간선합계,하수관로_차집,하수관로_오수간선,하수관로_합류식우수토실(개소),하수관로_분류식우수토실(개소),하수관로_분류식우수토구(개소),하수관로_지선합계,하수관로_지선합류식,하수관로_지선분류식우수,하수관로_지선분류식오수
충청남도,태안군,원북면,구례포,80,0.101,0,0.101,100,0,0,0,0,0,1600,1000,0,1000,0,0,0,600,600,0,0
충청남도,태안군,원북면,학암포,300,0.23,0,0.23,100,5,0,5,5,0,3291,310,0,310,0,0,0,2981,840,0,2141
충청남도,태안군,원북면,반계리,580,0.298,0,0.298,100,397,0,397,397,0,14524.5,8500,300,8200,0,0,0,6024.5,1800,0,4224.5
전라북도,전주시,중앙동,전주,403000,1.295,0.162,1.133,87.5,4363,4147,216,216,0,38156,0,0,0,4,0,0,38156,4740,17649,15767
전라북도,전주시,풍남동,전주,403000,2.017,0.188,1.829,90.7,2113,2054,59,59,0,18974,0,0,0,2,0,0,18974,1805,13961,3208
전라북도,전주시,노송동,전주,403000,2.081,0.188,1.893,91,15506,15506,0,0,0,121667,0,0,0,17,0,0,121667,20040,38984,62643
전라북도,전주시,완산동,전주,403000,1,0.052,0.948,94.8,1622,1622,0,0,0,15601,0,0,0,1,0,0,15601,1705,12609,1287
전라북도,전주시,동서학동,전주,403000,15.64,0.726,14.914,95.4,5461,0,5461,5461,0,38887,0,0,0,0,6,0,38887,7259,19266,12362
전라북도,전주시,서서학동,전주,403000,2.97,0.343,2.627,88.5,10040,0,10040,10040,0,66865,0,0,0,0,11,0,66865,14132,27165,25568
전라북도,전주시,중화산1동,전주,403000,1.22,0.038,1.182,96.9,4994,0,4994,4994,0,36031,0,0,0,0,5,0,36031,6559,18456,11016
전라북도,전주시,중화산2동,전주,403000,1.73,0.125,1.605,92.8,8156,0,8156,8156,0,55378,0,0,0,0,9,0,55378,11305,23938,20135
전라북도,전주시,서신동,전주,403000,2.39,0.068,2.322,97.2,8151,0,8151,8151,0,61502,0,0,0,0,10,0,61502,12800,25695,23007
전라북도,전주시,평화1동,전주,403000,1.49,0.085,1.405,94.3,5360,0,5360,5360,0,38267,0,0,0,0,6,0,38267,7107,19089,12071
전라북도,전주시,평화2동,추동,60,1.76,0.047,1.713,97.3,5360,0,5360,5360,0,0,0,0,0,0,6,0,0,0,0,0
전라북도,전주시,평화2동,전주,403000,15.26,0.912,14.348,94,5360,0,5360,5360,0,38267,0,0,0,0,6,0,38267,7107,19089,12071
전라북도,전주시,삼천1동,전주,403000,0.96,0.061,0.899,93.6,5360,0,5360,5360,0,38267,0,0,0,0,6,0,38267,7107,19089,12071
전라북도,전주시,삼천2동,전주,403000,26.03,1.757,24.273,93.3,1246,0,1246,1246,0,38267,0,0,0,0,1,0,38267,7107,19089,12071
전라북도,전주시,삼천3동,전주,403000,0.76,0.045,0.715,94.1,4994,0,4994,4994,0,13496,0,0,0,0,5,0,13496,1339,11955,202
전라북도,전주시,효자1동,전주,403000,0.84,0.059,0.781,93,4994,0,4994,4994,0,36031,0,0,0,0,5,0,36031,6559,18456,11016
전라북도,전주시,효자2동,전주,403000,2.43,0.075,2.355,96.9,3012,0,3012,3012,0,36031,0,0,0,0,3,0,36031,6559,18456,11016
전라북도,전주시,효자3동,전주,403000,7.31,0.813,6.497,88.9,42649,0,42649,42649,0,24112,0,0,0,0,48,0,24112,3793,15020,5299
전라북도,전주시,효자4동,전주,403000,6.27,0,6.27,100,0,0,0,0,0,111048,0,0,0,0,0,0,111048,24962,39716,46370
전라북도,전주시,효자5동,전주,403000,1.66,0.124,1.536,92.5,3080,2870,210,210,0,157591,0,0,0,3,0,0,157591,33893,53831,69867
전라북도,전주시,진북동,전주,403000,1.27,0.05,1.22,96.1,4761,4761,0,0,0,27052,0,0,0,5,0,0,27052,2793,12336,11923
전라북도,전주시,인후1동,전주,403000,1.32,0.056,1.264,95.8,13219,13219,0,0,0,38744,0,0,0,15,0,0,38744,6108,17212,15424
전라북도,전주시,인후2동,전주,403000,1.67,0.118,1.552,92.9,8402,8402,0,0,0,89275,0,0,0,9,0,0,89275,18806,33817,36652
전라북도,전주시,인후3동,전주,403000,4.3,0.31,3.99,92.8,5716,5648,68,68,0,59888,0,0,0,6,0,0,59888,14475,24466,20947
전라북도,전주시,덕진동,전주,403000,1.27,0.044,1.226,96.5,5770,5695,75,75,0,46124,0,0,0,6,0,0,46124,4710,22786,18628
전라북도,전주시,금암1동,전주,403000,1.25,0.044,1.206,96.5,3797,3303,494,494,0,53098,0,0,0,4,0,0,53098,6573,20951,25574
전라북도,전주시,금암2동,전주,403000,7.38,0.24,7.14,96.7,28487,28487,0,0,0,44916,0,0,0,32,0,0,44916,3610,18414,22892
전라북도,전주시,팔복동,전주,403000,1.44,0.077,1.363,94.7,10869,0,10869,10869,0,186796,0,0,0,0,12,0,186796,26232,69494,91070
전라북도,전주시,우아1동,전주,403000,21.97,1.811,20.159,91.8,9115,0,9115,9115,0,70982,0,0,0,0,10,0,70982,14379,28642,27961
전라북도,전주시,우아2동,공덕,40,23.66,1.354,22.306,94.3,2308,2308,0,0,0,0,0,0,0,2,0,0,0,0,0,0
전라북도,전주시,우아2동,삼천,30,3.3,0.747,2.553,77.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시,우아2동,삼거,45,12.14,0.372,11.768,96.9,11207,0,11207,11207,0,0,0,0,0,0,12,0,0,0,0,0
전라북도,전주시,우아2동,원산정,40,15.27,0.968,14.302,93.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시,우아2동,아중용계,75,4.79,0.311,4.479,93.5,7461,0,7461,7461,0,0,0,0,0,0,8,0,0,0,0,0
전라북도,전주시,우아2동,전주,403000,7,0.372,6.628,94.7,10201,0,10201,10201,0,62992,0,0,0,0,11,0,62992,10404,26596,25992
전라북도,전주시,호성동,오매,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시,호성동,전주,403000,0,0,0,0,0,0,0,0,0,66893,0,0,0,0,0,0,66893,13375,27484,26034
전라북도,전주시,송천1동,전주,403000,0,0,0,0,0,0,0,0,0,54488,0,0,0,0,0,0,54488,6993,25422,22073
전라북도,전주시,송천2동,전주,403000,0,0,0,0,0,0,0,0,0,77583,0,0,0,0,0,0,77583,14750,29071,33762
전라북도,전주시,조촌동,도도,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시,조촌동,전주,403000,0,0,0,0,0,0,0,0,0,37865,0,0,0,0,0,0,37865,2735,13799,21331
전라북도,전주시,조촌동,매암,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,전주시,여의동,전주,403000,0,0,0,0,0,0,0,0,0,101375,0,0,0,0,0,0,101375,9354,52962,39059
전라북도,전주시,혁신동,전북혁신도시 수질복원센터,16500,0,0,0,0,0,0,0,0,0,39862,0,0,0,0,0,0,39862,0,30795,9067
전라북도,군산시,옥구읍,어은,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,옥구읍,가산,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,옥구읍,옥서,1600,0.64,0,0.64,100,1406,0,1406,1009,397,34586.14,0,0,0,0,0,4,34586.14,2495.01,6950.22,25140.91
전라북도,군산시,옥산면,옥산(남내),30,0.089,0,0.089,100,435,0,435,84,351,13385.62,0,0,0,0,0,0,13385.62,0,5004.93,8380.69
전라북도,군산시,회현면,원우,90,0.113,0,0.113,100,0,0,0,0,0,1750,0,0,0,0,0,0,1750,0,0,1750
전라북도,군산시,회현면,대위,30,0.058,0,0.058,100,0,0,0,0,0,251,0,0,0,0,0,0,251,0,0,251
전라북도,군산시,회현면,회현,550,1.66,0,1.66,100,1223,0,1223,1003,220,12346.76,0,0,0,0,0,6,12346.76,0,3986.02,8360.74
전라북도,군산시,회현면,용연,30,0.124,0,0.124,100,0,0,0,0,0,1347,0,0,0,0,0,0,1347,0,0,1347
전라북도,군산시,회현면,오봉,50,0.101,0,0.101,100,0,0,0,0,0,2044,0,0,0,0,0,0,2044,0,0,2044
전라북도,군산시,임피면,임피,550,0.75,0,0.75,100,2420,0,2420,2298,122,51097.88,0,0,0,0,0,35,51097.88,1174,22686.47,27237.41
전라북도,군산시,서수면,서수,950,1.53,0,1.53,100,1338,0,1338,1083,255,18108.83,0,0,0,0,0,13,18108.83,835,8192.05,9081.78
전라북도,군산시,서수면,금암,80,0.278,0,0.278,100,0,0,0,0,0,3453,0,0,0,0,0,0,3453,0,0,3453
전라북도,군산시,대야면,대야,1900,1.71,0,1.71,100,1961,0,1961,1681,280,45606.56,0,0,0,0,0,17,45606.56,592,11814.5,33200.06
전라북도,군산시,개정면,대야,1900,1.9,0,1.9,100,1763,0,1763,1460,303,25849.46,0,0,0,0,0,16,25849.46,0,11659.36,14190.1
전라북도,군산시,성산면,창오,92,0,0,0,0,851,0,851,226,625,8982.95,0,0,0,0,0,5,8982.95,0,7219.46,1763.49
전라북도,군산시,나포면,옥곤,150,0.114,0,0.114,100,153,0,153,153,0,1223,0,0,0,0,0,3,1223,0,0,1223
전라북도,군산시,나포면,원서포,48,0.165,0,0.165,100,50,0,50,50,0,604,0,0,0,0,0,0,604,0,0,604
전라북도,군산시,나포면,(나포)뜰아름,30,0.103,0,0.103,100,204,0,204,0,204,4444.71,0,0,0,0,0,0,4444.71,0,4209.58,235.13
전라북도,군산시,나포면,신기,40,0.164,0,0.164,100,50,0,50,50,0,822,0,0,0,0,0,0,822,0,0,822
전라북도,군산시,옥도면,선유도,390,0,0,0,0,0,0,0,0,0,1437,948,0,948,0,0,0,489,0,0,489
전라북도,군산시,옥도면,신시도,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,옥도면,무녀도,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,군산시,옥서면,옥서,1600,1.73,0,1.73,100,1472,0,1472,1366,106,34708.6,0,0,0,0,0,0,34708.6,0,13756.8,20951.8
전라북도,군산시,옥서면,남수라,30,0.003,0,0.003,100,0,0,0,0,0,53,0,0,0,0,0,0,53,0,0,53
전라북도,군산시,해신동,군산,200000,0.7,0.2,0.5,71.4,219,0,219,36,183,19034.86,241,0,241,0,0,0,18793.86,0,9650,9143.86
전라북도,군산시,월명동,군산,200000,1.14,1.05,0.09,7.9,1184,0,1184,271,913,22475.14,589,0,589,0,0,0,21886.14,0,21002.14,884
전라북도,군산시,신풍동,군산,200000,1.2,1.04,0.16,13.3,252,0,252,6,246,38787.41,0,0,0,0,0,1,38787.41,0,16795.45,21991.96
전라북도,군산시,삼학동,군산,200000,0.56,0.03,0.53,94.6,275,0,275,3,272,13028.61,0,0,0,0,0,0,13028.61,7260.94,797.21,4970.46
전라북도,군산시,중앙동,군산,200000,0.66,0.39,0.27,40.9,515,0,515,42,473,19584.48,1490.4,1490.4,0,0,0,0,18094.08,11243.64,1683.61,5166.83
전라북도,군산시,흥남동,군산,200000,0.99,0.6,0.39,39.4,555,0,555,6,549,33385.02,0,0,0,0,0,1,33385.02,16860.74,1890.5,14633.78
전라북도,군산시,조촌동,군산,200000,3.11,1.17,1.94,62.4,1011,0,1011,29,982,97706.94,5089.86,5089.86,0,2,0,5,92617.08,44128.57,9138.62,39349.89
전라북도,군산시,경암동,군산,200000,1.22,0,1.22,100,229,0,229,7,222,38642.2,0,0,0,0,0,1,38642.2,0,22397.35,16244.85
전라북도,군산시,구암동,군산,200000,1.77,1.64,0.13,7.3,268,0,268,20,248,20041.71,0,0,0,1,0,3,20041.71,9453.57,5813.43,4774.71
전라북도,군산시,개정동,군산,200000,0.35,0.3,0.05,14.3,249,0,249,9,240,20026.33,994.36,994.36,0,1,0,2,19031.97,12024.68,2807.5,4199.79
전라북도,군산시,수송동,군산,200000,4.74,0,4.74,100,473,0,473,133,340,125294.35,0,0,0,9,0,23,125294.35,0,71858.07,53436.28
전라북도,군산시,나운1동,군산,200000,1.19,0,1.19,100,279,0,279,16,263,76191.59,0,0,0,1,0,3,76191.59,0,39341.28,36850.31
전라북도,군산시,나운2동,군산,200000,0.82,0.82,0,0,382,0,382,37,345,20232,0,0,0,2,0,6,20232,0,20181,51
전라북도,군산시,나운3동,군산,200000,2.66,1.91,0.75,28.2,454,0,454,71,383,32949.4,0,0,0,5,0,12,32949.4,0,19435.29,13514.11
전라북도,군산시,소룡동,군산,200000,16.57,5.38,11.19,67.5,909,0,909,392,517,375160.44,3825.33,3825.33,0,27,0,68,371335.11,4323.67,208515.09,158496.35
전라북도,군산시,미성동,군산,200000,3.95,0,3.95,100,831,0,831,305,526,98951.51,1219.85,1219.85,0,23,0,56,97731.66,4964.15,43220.79,49546.72
전라북도,익산시,함열읍,함열,6000,2.81,0,2.81,100,2404,0,2404,2384,20,101177,10363,0,10363,0,12,45,90814,16441,46686,27687
전라북도,익산시,오산면,오산문화,100,0.002,0,0.002,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,오산면,오산,490,0.007,0,0.007,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,오산면,익산,100000,1.481,0,1.481,100,1094,0,1094,1076,18,40623,0,0,0,0,0,0,40623,19232,10431,10960
전라북도,익산시,황등면,익산북부,30000,2.392,0,2.392,100,2147,0,2147,2129,18,74501,0,0,0,0,4,28,74501,18920,18924,36657
전라북도,익산시,함라면,함라신촌,53,0.004,0,0.004,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,함라면,함라신대,49,0.004,0,0.004,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,함라면,함라신함,60,0.004,0,0.004,100,322,0,322,292,30,12468,0,0,0,0,0,0,12468,856,6451,5161
전라북도,익산시,함라면,함라함열,57,0.004,0,0.004,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,웅포면,웅포강변,52,0.15,0,0.15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,웅포면,웅포맹산,70,0.16,0,0.16,100,193,0,193,188,5,11333,0,0,0,0,0,0,11333,2470,3926,4937
전라북도,익산시,성당면,함열,6000,0.93,0,0.93,100,143,0,143,135,8,21547,0,0,0,0,0,0,21547,15787,0,5760
전라북도,익산시,용안면,함열,6000,1.13,0,1.13,100,895,0,895,885,10,42042,0,0,0,0,2,17,42042,4987,14855,22200
전라북도,익산시,낭산면,함열,6000,0.45,0,0.45,100,315,0,315,307,8,21285,0,0,0,0,0,0,21285,14507,0,6778
전라북도,익산시,망성면,망성화정,120,0.3,0,0.3,100,895,0,895,885,10,20662,0,0,0,0,0,0,20662,11962,0,8700
전라북도,익산시,여산면,여산,600,0.71,0,0.71,100,659,0,659,650,9,43328,0,0,0,0,0,9,43328,0,12128,31200
전라북도,익산시,금마면,금마,1100,1.68,0,1.68,100,1408,0,1408,1387,21,33970,0,0,0,0,8,23,33970,5695,7955,20320
전라북도,익산시,왕궁면,익산,100000,2.936,0,2.936,100,1746,0,1746,1742,4,44628,0,0,0,0,0,0,44628,27033,2689,14906
전라북도,익산시,왕궁면,왕궁상발,70,0.003,0,0.003,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,왕궁면,왕궁연정,39,0.001,0,0.001,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,춘포면,익산,100000,3.988,0,3.988,100,1879,0,1879,1874,5,47829,0,0,0,0,4,15,47829,8087,15250,24492
전라북도,익산시,춘포면,춘포삼포,20,0.001,0,0.001,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,춘포면,춘포덕실,30,0.001,0,0.001,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,춘포면,춘포창평,35,0.001,0,0.001,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,춘포면,춘포화평,49,0.002,0,0.002,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,춘포면,춘포심암,42,0.002,0,0.002,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,춘포면,춘포시전,20,0.001,0,0.001,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,춘포면,춘포입석,49,0.002,0,0.002,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,춘포면,춘포초삼,50,0.002,0,0.002,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,삼기면,삼기대제,52,0.135,0,0.135,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,삼기면,삼기간촌,160,0.415,0,0.415,100,190,0,190,148,42,20602,0,0,0,0,0,0,20602,6308,6374,7920
전라북도,익산시,용동면,용동신왕,30,0.04,0,0.04,100,55,0,55,36,19,8714,0,0,0,0,0,0,8714,7383,769,562
전라북도,익산시,중앙동,익산,100000,16.253,0,16.253,100,746,0,746,557,189,31181,0,0,0,0,0,35,31181,11669,8417,11095
전라북도,익산시,평화동,익산,100000,0,0,0,0,1923,0,1923,1435,488,18807,1903,1903,0,0,3,0,16904,7038,5077,4789
전라북도,익산시,인화동,익산,100000,0,0,0,0,2779,0,2779,2074,705,67885,1323,1323,0,0,0,0,66562,25404,18327,22831
전라북도,익산시,동산동,동산유천,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,동산동,익산,100000,0,0,0,0,8792,0,8792,6561,2231,57380,2243,2243,0,0,2,0,55137,21473,15491,18173
전라북도,익산시,마동,익산,100000,0,0,0,0,3776,0,3776,2818,958,45806,0,0,0,0,0,0,45806,17142,12366,16298
전라북도,익산시,남중동,익산,100000,0,0,0,0,4557,0,4557,3401,1156,66060,585,585,0,0,0,0,65475,24721,17834,22920
전라북도,익산시,모현동,익산,100000,0,0,0,0,14954,0,14954,11160,3794,80825,2142,2142,0,0,2,0,78683,30247,21820,26616
전라북도,익산시,송학동,익산,100000,0,0,0,0,3617,0,3617,2699,918,28357,1671,1671,0,0,1,0,26686,10612,7655,8419
전라북도,익산시,영등1동,익산북부,30000,0,0,0,0,9283,0,9283,6928,2355,66101,37,37,0,0,0,0,66064,24736,17846,23482
전라북도,익산시,영등1동,익산,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,영등2동,익산,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
전라북도,익산시,영등2동,익산북부,30000,0,0,0,0,5659,0,5659,4223,1436,32158,2087,2087,0,0,0,0,30071,12035,8681,9355
전라북도,익산시,어양동,익산,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
전라북도,익산시,어양동,익산북부,30000,0,0,0,0,9987,0,9987,7453,2534,42127,0,0,0,0,0,0,42127,15765,11373,14989
전라북도,익산시,신동,익산,100000,0,0,0,0,6054,0,6054,4518,1536,63518,7417,7417,0,0,3,5,56101,23769,17148,15184
전라북도,익산시,팔봉동,익산북부,30000,0,0,0,0,2618,0,2618,1954,664,91173,3751,3751,0,0,0,0,87422,34119,24613,28690
전라북도,익산시,팔봉동,익산,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
전라북도,익산시,삼성동,익산북부,30000,0,0,0,0,12270,0,12270,9157,3113,87883,0,0,0,0,0,0,87883,32883,23729,31271
전라북도,익산시,삼성동,익산,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,신태인읍,신태인,2600,1.668,0,1.668,100,1485,0,1485,1485,0,77835,0,0,0,0,0,2,77835,19473,16259,42103
전라북도,정읍시,북면,서신,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,북면,정읍,58600,3.42,0,3.42,100,104,0,104,104,0,36440,3350,3350,0,0,0,0,33090,0,16,33074
전라북도,정읍시,입암면,정읍,58600,0.058,0,0.058,100,74,0,74,74,0,36756,27850,27850,0,0,0,0,8906,0,267,8639
전라북도,정읍시,소성면,작천,40,0.063,0,0.063,100,61,0,61,61,0,11740,0,0,0,0,0,5,11740,191,2002,9547
전라북도,정읍시,고부면,고부,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,고부면,입석,120,0.161,0,0.161,100,266,0,266,266,0,153,0,0,0,0,0,0,153,0,0,153
전라북도,정읍시,고부면,하만,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,영원면,북풍,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,영원면,앵성,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,영원면,영원,50,0.11,0,0.11,100,85,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,덕천면,정읍,58600,1.75,0,1.75,100,1,0,1,1,0,9144,0,0,0,0,0,0,9144,0,0,9144
전라북도,정읍시,이평면,이평,80,0.121,0,0.121,100,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,이평면,평령,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,이평면,주산,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,이평면,오정,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,정우면,정읍,58600,0.51,0,0.51,100,23,0,23,23,0,12600,3170,3170,0,0,0,0,9430,37,52,9341
전라북도,정읍시,태인면,신태인,2600,1.24,0,1.24,100,6,0,6,6,0,24236,0,0,0,0,0,0,24236,0,11995,12241
전라북도,정읍시,감곡면,방교,110,0.12,0,0.12,100,174,0,174,174,0,5780,5780,5780,0,0,0,0,0,0,0,0
전라북도,정읍시,감곡면,학두,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,옹동면,신태인,2600,0.22,0,0.22,100,92,0,92,92,0,9227,0,0,0,0,0,0,9227,0,0,9227
전라북도,정읍시,칠보면,상일,30,0.42,0,0.42,100,66,0,66,66,0,17433,5770,5770,0,0,0,5,11663,0,1895,9768
전라북도,정읍시,산내면,자연동,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,산내면,방성동,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,산내면,사승,50,0.289,0,0.289,100,367,0,367,367,0,13907,0,0,0,0,0,0,13907,32,168,13707
전라북도,정읍시,산내면,하례,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,산내면,황토,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,산내면,장금,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,산내면,상두,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,산내면,신기,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,산내면,사교,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,산내면,수침동,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,산외면,만병,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,산외면,화정,40,0.1,0,0.1,100,91,0,91,91,0,11890,10650,10650,0,0,0,0,1240,0,0,1240
전라북도,정읍시,산외면,공동,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,수성동,정읍,58600,10.693,0.442,10.251,95.9,9523,0,9523,9523,0,97051,0,0,0,16,11,129,97051,10337,40276,46438
전라북도,정읍시,장명동,정읍,58600,1.26,0,1.26,100,1,0,1,1,0,17450,0,0,0,0,0,0,17450,8688,2545,6217
전라북도,정읍시,내장상동,정읍,58600,1.67,0,1.67,100,150,0,150,150,0,89808,0,0,0,0,0,0,89808,25494,20642,43672
전라북도,정읍시,시기동,정읍,58600,0,0,0,0,277,0,277,277,0,79203,0,0,0,0,0,0,79203,25844,20676,32683
전라북도,정읍시,초산동,정읍,58600,0.41,0,0.41,100,130,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,정읍시,연지동,정읍,58600,0.19,0,0.19,100,222,0,222,222,0,60367,0,0,0,0,0,0,60367,20041,11922,28404
전라북도,정읍시,농소동,정읍,58600,1.41,0,1.41,100,310,0,310,310,0,73405,19560,19560,0,0,0,0,53845,12359,8744,32742
전라북도,정읍시,상교동,정읍,58600,1.4,0,1.4,100,314,0,314,314,0,76400,6570,6570,0,0,0,0,69830,6354,32172,31304
전라북도,남원시,운봉읍,비전,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,운봉읍,남원,50000,0.821,0,0.821,100,1090,0,1090,1089,1,41463,8466,0,8466,0,0,9,32997,0,16085,16912
전라북도,남원시,운봉읍,운봉,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,운봉읍,덕산,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,운봉읍,산덕,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,운봉읍,용은,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,운봉읍,삼산,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,운봉읍,권포,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,운봉읍,장교,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,운봉읍,매요,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,운봉읍,가산,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,주천면,남원,50000,0.033,0,0.033,100,53,0,53,52,1,3985,0,0,0,0,0,0,3985,0,0,3985
전라북도,남원시,주천면,고촌,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,주천면,내기,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,수지면,호곡,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,수지면,마연,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,남원시,수지면,남원,50000,0.041,0,0.041,100,316,0,316,316,0,8832,7600,0,7600,0,0,0,1232,0,0,1232
전라북도,남원시,송동면,신기,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
